snies_Consolidado_2015_a_2018_p1;IES PADRE;Institución de Educación Superior (IES);"Principal
 o
Seccional";Id_Sector;Sector IES;Id_Caracter;Caracter IES;"Código del 
departamento
(IES)";"Departamento de 
domicilio de la IES";"Código del 
Municipio
(IES)";"Municipio de
domicilio de la IES";"Código 
SNIES del
programa";Programa Académico;Id_Nivel;Nivel Académico;Id_Nivel_Formacion;Nivel de Formación;Id_Metodologia;Metodología;Id_Area;Área de Conocimiento;Id_Nucleo;Núcleo Básico del Conocimiento (NBC);"Código del 
Departamento
(Programa)";Departamento de oferta del programa;"Código del 
Municipio
(Programa)";Municipio de oferta del programa;Id Género;Género;Año;Semestre;Matriculados
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;47;MAGDALENA;47288;FUNDACION;2;Mujer;2015;1;3
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;47;MAGDALENA;47288;FUNDACION;2;Mujer;2015;2;9
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;47;MAGDALENA;47555;PLATO;2;Mujer;2015;1;26
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;47;MAGDALENA;47555;PLATO;2;Mujer;2015;2;30
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;50;META;50001;VILLAVICENCIO;2;Mujer;2015;1;22
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;50;META;50001;VILLAVICENCIO;2;Mujer;2015;2;36
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;50;META;50150;CASTILLA LA NUEVA;2;Mujer;2015;1;15
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;50;META;50150;CASTILLA LA NUEVA;2;Mujer;2015;2;22
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;50;META;50313;GRANADA;2;Mujer;2015;1;21
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;50;META;50313;GRANADA;2;Mujer;2015;2;23
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;52;NARINO;52001;PASTO;2;Mujer;2015;1;23
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;52;NARINO;52001;PASTO;2;Mujer;2015;2;16
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;52;NARINO;52110;BUESACO;2;Mujer;2015;2;10
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;52;NARINO;52356;IPIALES;2;Mujer;2015;1;55
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;52;NARINO;52356;IPIALES;2;Mujer;2015;2;112
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;52;NARINO;52399;LA UNION;2;Mujer;2015;1;6
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;52;NARINO;52838;TUQUERRES;2;Mujer;2015;2;6
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;54;NORTE DE SANTANDER;54001;CUCUTA;2;Mujer;2015;1;10
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;54;NORTE DE SANTANDER;54001;CUCUTA;2;Mujer;2015;2;22
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;63;QUINDIO;63001;ARMENIA;2;Mujer;2015;1;65
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;63;QUINDIO;63130;CALARCA;2;Mujer;2015;1;5
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;63;QUINDIO;63130;CALARCA;2;Mujer;2015;2;5
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;66;RISARALDA;66001;PEREIRA;2;Mujer;2015;1;20
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;66;RISARALDA;66001;PEREIRA;2;Mujer;2015;2;53
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;68;SANTANDER;68320;GUADALUPE;2;Mujer;2015;2;5
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;70;SUCRE;70001;SINCELEJO;2;Mujer;2015;1;182
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;70;SUCRE;70001;SINCELEJO;2;Mujer;2015;2;199
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;70;SUCRE;70400;LA UNION;2;Mujer;2015;2;6
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;73;TOLIMA;73001;IBAGUE;2;Mujer;2015;1;5
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;73;TOLIMA;73001;IBAGUE;2;Mujer;2015;2;5
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;73;TOLIMA;73168;CHAPARRAL;2;Mujer;2015;1;8
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;73;TOLIMA;73168;CHAPARRAL;2;Mujer;2015;2;9
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;73;TOLIMA;73268;ESPINAL;2;Mujer;2015;1;12
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;73;TOLIMA;73268;ESPINAL;2;Mujer;2015;2;14
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;73;TOLIMA;73411;LIBANO;2;Mujer;2015;1;24
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;73;TOLIMA;73411;LIBANO;2;Mujer;2015;2;26
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;73;TOLIMA;73443;SAN SEBASTIAN DE MARIQUITA;2;Mujer;2015;1;20
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;73;TOLIMA;73443;SAN SEBASTIAN DE MARIQUITA;2;Mujer;2015;2;28
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;76;VALLE DEL CAUCA;76109;BUENAVENTURA;2;Mujer;2015;1;143
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;76;VALLE DEL CAUCA;76109;BUENAVENTURA;2;Mujer;2015;2;146
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;85;CASANARE;85001;YOPAL;2;Mujer;2015;1;19
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;85;CASANARE;85001;YOPAL;2;Mujer;2015;2;41
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;86;PUTUMAYO;86568;PUERTO ASIS;2;Mujer;2015;1;29
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;86;PUTUMAYO;86568;PUERTO ASIS;2;Mujer;2015;2;39
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;86;PUTUMAYO;86571;PUERTO GUZMAN;2;Mujer;2015;1;11
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;86;PUTUMAYO;86571;PUERTO GUZMAN;2;Mujer;2016;2;8
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;2380;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;86;PUTUMAYO;86749;SIBUNDOY;2;Mujer;2016;2;7
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;5;ANTIOQUIA;5045;APARTADO;2;Mujer;2016;1;15
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;5;ANTIOQUIA;5045;APARTADO;2;Mujer;2016;2;10
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;5;ANTIOQUIA;5172;CHIGORODO;2;Mujer;2016;1;10
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;5;ANTIOQUIA;5172;CHIGORODO;2;Mujer;2016;2;4
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;5;ANTIOQUIA;5250;EL BAGRE;2;Mujer;2016;2;3
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;5;ANTIOQUIA;5360;ITAGUI;2;Mujer;2016;1;11
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;5;ANTIOQUIA;5360;ITAGUI;2;Mujer;2016;2;3
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;5;ANTIOQUIA;5490;NECOCLI;2;Mujer;2016;1;2
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;5;ANTIOQUIA;5490;NECOCLI;2;Mujer;2016;2;2
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;5;ANTIOQUIA;5837;TURBO;2;Mujer;2016;1;3
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;5;ANTIOQUIA;5837;TURBO;2;Mujer;2016;2;3
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;8;ATLANTICO;8001;BARRANQUILLA;2;Mujer;2016;1;1
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;8;ATLANTICO;8001;BARRANQUILLA;2;Mujer;2016;2;3
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;Mujer;2016;1;154
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;Mujer;2016;2;145
